Area,T Sub,D Sub,ID,Longitude,Latitude,Substation Number,Substation Name
p17r,p17rhs22_1247_69,p17rhs22_1247,p17rlv240,-96.20883151,28.82786256,23,PALACIOS 1
p17r,p17rhs23_1247_69,p17rhs23_1247,p17rlv337,-96.36341204,28.9526941,24,MIDFIELD 1
p17r,p17rhs24_1247_69,p17rhs24_1247,p17rlv242,-96.14549056,28.82235914,25,ELMATON 2
p17r,p17rhs25_1247_69,p17rhs25_1247,p17rlv511,-96.15820074,28.80554423,25,ELMATON 2
p17r,p17rhs27_1247_69,p17rhs27_1247,p17rlv1385,-95.8046502,29.08811212,28,SWEENY 1
p17r,p17rhs29_1247_69,p17rhs29_1247,p17rlv189,-96.06678934,28.97467444,30,MARKHAM 1
p17r,p17rhs2_1247_69,p17rhs2_1247,p17rlv161,-96.0245001,29.21230748,38,LANE CITY 2
p17r,p17rhs30_1247_69,p17rhs30_1247,p17rlv4796,-96.39361127,29.48904438,31,ALTAIR 1
p17r,p17rhs31_1247_69,p17rhs31_1247,p17rlv224,-95.75203558,28.944917,32,CEDAR LANE 2
p17r,p17rhs32_1247_69,p17rhs32_1247,p17rlv253,-95.94401198,28.86713542,33,BAY CITY 2
p17r,p17rhs33_1247_69,p17rhs33_1247,p17rlv256,-95.82651374,28.86579813,34,WADSWORTH 1
p17r,p17rhs34_1247_69,p17rhs34_1247,p17rlv63,-96.42322356,28.95248001,35,LA WARD 1
p17r,p17rhs35_1247_69,p17rhs35_1247,p17rlv351,-96.119807,29.45983357,36,HUNGERFORD 2
p17r,p17rhs36_1247_69,p17rhs36_1247,p17rlv28,-96.51583258,29.33507418,37,GARWOOD 1
p17r,p17rhs3_1247_69,p17rhs3_1247,p17rlv85,-96.10235486,29.42843462,4,HUNGERFORD 1
p17r,p17rhs4_1247_69,p17rhs4_1247,p17rlv78,-96.08205003,29.51539658,5,EAST BERNARD 1
p17r,p17rhs5_1247_69,p17rhs5_1247,p17rlv39,-96.33295889,29.18235318,46,EL CAMPO 4
p17r,p17rhs6_1247_69,p17rhs6_1247,p17rlv34,-96.33283172,29.29429506,16,NADA 2
p17r,p17rhs7_1247_69,p17rhs7_1247,p17rlv116,-96.11540317,29.32109172,44,WHARTON 2
p17r,p17rhs8_1247_69,p17rhs8_1247,p17rlv268,-95.65895614,28.81649293,9,CEDAR LANE 1
p17r,p17rhs9_1247_69,p17rhs9_1247,p17rlv25,-96.40484568,29.40674071,10,NADA 1
p17u,p17uhs0_1247_69,p17uhs0_1247,p17ulv4132,-96.04641022,28.79728335,25,ELMATON 2
p17u,p17uhs10_1247_69,p17uhs10_1247,p17ulv165,-95.98126253,28.97161809,50,BAY CITY 4
p17u,p17uhs1_1247_69,p17uhs1_1247,p17ulv110,-96.28941476,29.21250266,40,EL CAMPO 3
p17u,p17uhs2_1247_69,p17uhs2_1247,p17ulv44,-95.89655435,29.78574713,54,BROOKSHIRE 3
p17u,p17uhs3_1247_69,p17uhs3_1247,p17ulv38,-95.95978835,29.77630438,49,PATTISON 1
p17u,p17uhs4_1247_69,p17uhs4_1247,p17ulv7,-96.3323765,29.58966128,42,EAGLE LAKE 1
p17u,p17uhs5_1247_69,p17uhs5_1247,p17ulv12,-96.1813696,29.77148522,43,SEALY 1
p17u,p17uhs6_1247_69,p17uhs6_1247,p17ulv80,-96.09051596,29.31521827,44,WHARTON 2
p17u,p17uhs7_1247_69,p17uhs7_1247,p17ulv49,-96.50829798,29.0471209,45,GANADO 2
p17u,p17uhs8_1247_69,p17uhs8_1247,p17ulv149,-96.3003769,29.17836847,46,EL CAMPO 4
p17u,p17uhs9_1247_69,p17uhs9_1247,p17ulv184,-95.96658459,28.98570033,47,MARKHAM 2
p182u,p182uhs6_1247_69,p182uhs6_1247,p182ulv542,-95.47106474,30.54467288,827,NEW WAVERLY 5
p18r,p18rhs2_1247_69,p18rhs2_1247,p18rlv90,-96.51856475,28.9225254,35,LA WARD 1
p18r,p18rhs3_1247_69,p18rhs3_1247,p18rlv344,-96.53738099,28.97410686,45,GANADO 2
p19r,p19rhs0_1247_69,p19rhs0_1247,p19rlv292,-95.98123708,29.88913178,52,BROOKSHIRE 2
p19r,p19rhs10_1247_69,p19rhs10_1247,p19rlv750,-96.01939435,29.98740915,57,PRAIRIE VIEW 1
p19r,p19rhs11_1247_69,p19rhs11_1247,p19rlv404,-96.22387018,29.63900473,58,LISSIE 1
p19r,p19rhs12_1247_69,p19rhs12_1247,p19rlv340,-95.93353224,29.87778601,52,BROOKSHIRE 2
p19r,p19rhs13_1247_69,p19rhs13_1247,p19rlv283,-95.99490637,29.95062615,60,BROOKSHIRE 5
p19r,p19rhs14_1247_69,p19rhs14_1247,p19rlv253,-96.25935632,29.98580781,3807,BELLVILLE 4
p19r,p19rhs15_1247_69,p19rhs15_1247,p19rlv387,-95.9841796,29.79866362,49,PATTISON 1
p19r,p19rhs16_1247_69,p19rhs16_1247,p19rlv101,-95.8259913,30.18447397,62,HOCKLEY 1
p19r,p19rhs17_1247_69,p19rhs17_1247,p19rlv935,-96.36040014,30.18475539,3784,BRENHAM 3
p19r,p19rhs18_1247_69,p19rhs18_1247,p19rlv7,-96.36197691,30.28638824,3785,BRENHAM 4
p19r,p19rhs19_1247_69,p19rhs19_1247,p19rlv26,-96.28233718,30.33572796,3786,WASHINGTON 1
p19r,p19rhs1_1247_69,p19rhs1_1247,p19rlv355,-96.15469689,29.83246229,3778,SEALY 6
p19r,p19rhs20_1247_69,p19rhs20_1247,p19rlv31,-96.23139594,30.31873925,3787,WASHINGTON 2
p19r,p19rhs21_1247_69,p19rhs21_1247,p19rlv47,-96.24214408,30.22975988,3788,WASHINGTON 3
p19r,p19rhs22_1247_69,p19rhs22_1247,p19rlv51,-96.17994558,30.24148455,3789,WASHINGTON 4
p19r,p19rhs23_1247_69,p19rhs23_1247,p19rlv120,-96.35236971,30.1371955,3790,CHAPPELL HILL 1
p19r,p19rhs24_1247_69,p19rhs24_1247,p19rlv192,-96.25361603,30.13521055,3791,CHAPPELL HILL 2
p19r,p19rhs25_1247_69,p19rhs25_1247,p19rlv74,-95.99629992,30.23380157,3792,PRAIRIE VIEW 2
p19r,p19rhs26_1247_69,p19rhs26_1247,p19rlv7053,-96.1097602,30.12065116,3793,HEMPSTEAD 2
p19r,p19rhs27_1247_69,p19rhs27_1247,p19rlv91,-95.81923554,30.24269466,3935,PLANTERSVILLE 7
p19r,p19rhs28_1247_69,p19rhs28_1247,p19rlv532,-96.00130443,30.1792062,3795,PRAIRIE VIEW 3
p19r,p19rhs29_1247_69,p19rhs29_1247,p19rlv125,-96.38255739,30.10414858,3796,BLEIBLERVILLE 2
p19r,p19rhs2_1247_69,p19rhs2_1247,p19rlv72,-96.07348181,30.22149074,3849,NAVASOTA 2
p19r,p19rhs30_1247_69,p19rhs30_1247,p19rlv206,-96.29294873,30.02551358,3797,BELLVILLE 3
p19r,p19rhs31_1247_69,p19rhs31_1247,p19rlv128,-96.42558168,29.99474914,3798,BLEIBLERVILLE 3
p19r,p19rhs32_1247_69,p19rhs32_1247,p19rlv153,-96.36945845,29.8546694,3799,CAT SPRING 1
p19r,p19rhs33_1247_69,p19rhs33_1247,p19rlv149,-96.45439639,29.86394853,3800,CAT SPRING 2
p19r,p19rhs34_1247_69,p19rhs34_1247,p19rlv156,-96.47502984,29.7756114,3801,ALLEYTON 2
p19r,p19rhs35_1247_69,p19rhs35_1247,p19rlv622,-96.35649214,29.73206582,3802,ALLEYTON 3
p19r,p19rhs36_1247_69,p19rhs36_1247,p19rlv183,-96.46194287,29.57447397,3803,ALTAIR 2
p19r,p19rhs37_1247_69,p19rhs37_1247,p19rlv634,-96.35429854,29.58656048,42,EAGLE LAKE 1
p19r,p19rhs38_1247_69,p19rhs38_1247,p19rlv231,-95.99165752,30.08248923,3804,PRAIRIE VIEW 4
p19r,p19rhs39_1247_69,p19rhs39_1247,p19rlv274,-96.13392173,29.98829438,3805,HEMPSTEAD 3
p19r,p19rhs3_1247_69,p19rhs3_1247,p19rlv349,-96.22096531,29.81461861,3780,SEALY 7
p19r,p19rhs40_1247_69,p19rhs40_1247,p19rlv277,-96.11971513,29.93644202,64,BROOKSHIRE 7
p19r,p19rhs41_1247_69,p19rhs41_1247,p19rlv310,-95.85099291,30.13204469,65,HOCKLEY 2
p19r,p19rhs42_1247_69,p19rhs42_1247,p19rlv316,-95.96966019,30.03397086,66,WALLER 1
p19r,p19rhs43_1247_69,p19rhs43_1247,p19rlv331,-95.91471301,29.99399595,67,WALLER 2
p19r,p19rhs44_1247_69,p19rhs44_1247,p19rlv395,-96.07046302,29.75018014,68,PATTISON 2
p19r,p19rhs45_1247_69,p19rhs45_1247,p19rlv414,-96.11485914,29.63959938,69,WALLIS 1
p19r,p19rhs46_1247_69,p19rhs46_1247,p19rlv828,-96.26520703,29.74183359,3806,SEALY 8
p19r,p19rhs47_1247_69,p19rhs47_1247,p19rlv433,-95.84097135,29.81810391,70,KATY 1
p19r,p19rhs49_1247_69,p19rhs49_1247,p19rlv370,-96.21989841,29.76221907,72,SEALY 4
p19r,p19rhs4_1247_69,p19rhs4_1247,p19rlv381,-96.09545933,29.78449978,53,SAN FELIPE 1
p19r,p19rhs5_1247_69,p19rhs5_1247,p19rlv13515,-95.9048865,29.80177546,54,BROOKSHIRE 3
p19r,p19rhs6_1247_69,p19rhs6_1247,p19rlv411,-96.14297197,29.68381686,55,SEALY 2
p19r,p19rhs7_1247_69,p19rhs7_1247,p19rlv255,-96.24311853,29.92261336,3807,BELLVILLE 4
p19r,p19rhs8_1247_69,p19rhs8_1247,p19rlv32735,-96.13458151,29.82578223,71,SEALY 3
p19r,p19rhs9_1247_69,p19rhs9_1247,p19rlv182,-96.41073137,29.63521037,3782,ALLEYTON 1
p20u,p20uhs0_1247_69,p20uhs0_1247,p20ulv279,-96.2651188,29.94200495,3807,BELLVILLE 4
p20u,p20uhs14_1247_69,p20uhs14_1247,p20ulv249,-96.08527778,30.08848881,3817,HEMPSTEAD 5
p20u,p20uhs2_1247_69,p20uhs2_1247,p20ulv109,-96.40499646,30.19340494,3813,BRENHAM 6
p20u,p20uhs4_1247_69,p20uhs4_1247,p20ulv541,-96.41659152,29.73671442,3801,ALLEYTON 2
p20u,p20uhs5_1247_69,p20uhs5_1247,p20ulv5208,-95.94633486,30.05299811,66,WALLER 1
p20u,p20uhs7_1247_69,p20uhs7_1247,p20ulv104,-96.41605207,30.16527417,3813,BRENHAM 6
p24u,p24uhs0_1247_69,p24uhs0_1247,p24ulv2,-95.36363923,29.94898007,746,SPRING 24
p24u,p24uhs10_1247_69,p24uhs10_1247,p24ulv76,-95.27417701,29.92693488,79,HUMBLE 5
p24u,p24uhs11_1247_69,p24uhs11_1247,p24ulv521,-95.29590912,29.81907957,84,HOUSTON 3
p24u,p24uhs1_1247_69,p24uhs1_1247,p24ulv284,-95.34632514,29.8504618,81,HOUSTON 2
p24u,p24uhs2_1247_69,p24uhs2_1247,p24ulv451,-95.25896085,29.86068836,73,GALENA PARK 1
p24u,p24uhs3_1247_69,p24uhs3_1247,p24ulv94,-95.36898463,29.90836105,74,HUMBLE 1
p24u,p24uhs4_1247_69,p24uhs4_1247,p24ulv898,-95.26838323,29.95106089,75,HUMBLE 2
p24u,p24uhs5_1247_69,p24uhs5_1247,p24ulv13,-95.30143883,29.96044673,82,HUMBLE 7
p24u,p24uhs6_1247_69,p24uhs6_1247,p24ulv431,-95.22190522,29.89872897,283,CHANNELVIEW 6
p24u,p24uhs7_1247_69,p24uhs7_1247,p24ulv316,-95.30887893,29.86106674,77,HOUSTON 1
p24u,p24uhs8_1247_69,p24uhs8_1247,p24ulv174,-95.36114919,29.87882895,515,HOUSTON 14
p24u,p24uhs9_1247_69,p24uhs9_1247,p24ulv158,-95.31891352,29.8993569,83,HUMBLE 8
p25u,p25uhs0_4_69,p25uhs0_4,p25ulv3379,-95.57892666,29.86352093,85,KATY 2
p25u,p25uhs100_4_69,p25uhs100_4,p25ulv4187,-95.70634281,29.91011897,122,KATY 27
p25u,p25uhs101_4_69,p25uhs101_4,p25ulv6644,-95.6207976,29.90526552,185,CYPRESS 31
p25u,p25uhs10_4_69,p25uhs10_4,p25ulv6695,-95.58287616,29.87103776,85,KATY 2
p25u,p25uhs11_4_69,p25uhs11_4,p25ulv65,-95.60599953,29.8508969,131,KATY 35
p25u,p25uhs12_4_69,p25uhs12_4,p25ulv404,-95.63165613,29.89024063,113,CYPRESS 10
p25u,p25uhs13_4_69,p25uhs13_4,p25ulv699,-95.61212692,29.88084952,97,KATY 11
p25u,p25uhs14_4_69,p25uhs14_4,p25ulv717,-95.61806854,29.86431039,130,KATY 34
p25u,p25uhs15_4_69,p25uhs15_4,p25ulv578,-95.62959578,29.86045935,99,KATY 13
p25u,p25uhs16_4_69,p25uhs16_4,p25ulv32,-95.58783726,29.88153581,180,CYPRESS 30
p25u,p25uhs17_4_69,p25uhs17_4,p25ulv520,-95.68279034,29.84667744,150,KATY 46
p25u,p25uhs18_4_69,p25uhs18_4,p25ulv1996,-95.59503281,29.88179991,102,CYPRESS 5
p25u,p25uhs19_4_69,p25uhs19_4,p25ulv72,-95.60508893,29.84571587,131,KATY 35
p25u,p25uhs1_4_69,p25uhs1_4,p25ulv24313,-95.65412367,29.91956395,86,CYPRESS 1
p25u,p25uhs20_4_69,p25uhs20_4,p25ulv16093,-95.59340178,29.87034436,92,KATY 8
p25u,p25uhs21_4_69,p25uhs21_4,p25ulv685,-95.66776004,29.81984156,105,KATY 17
p25u,p25uhs22_4_69,p25uhs22_4,p25ulv31,-95.58846763,29.88893772,106,CYPRESS 6
p25u,p25uhs23_4_69,p25uhs23_4,p25ulv12742,-95.58474723,29.8832487,94,CYPRESS 2
p25u,p25uhs24_4_69,p25uhs24_4,p25ulv210,-95.69189992,29.90461506,108,KATY 18
p25u,p25uhs25_4_69,p25uhs25_4,p25ulv29,-95.59463474,29.892189,106,CYPRESS 6
p25u,p25uhs26_4_69,p25uhs26_4,p25ulv6,-95.6177624,29.88922124,109,CYPRESS 8
p25u,p25uhs27_4_69,p25uhs27_4,p25ulv1723,-95.6417945,29.8974086,110,CYPRESS 9
p25u,p25uhs28_4_69,p25uhs28_4,p25ulv545,-95.63768996,29.87049441,153,KATY 49
p25u,p25uhs29_4_69,p25uhs29_4,p25ulv627,-95.63863265,29.85309682,111,KATY 19
p25u,p25uhs2_4_69,p25uhs2_4,p25ulv763,-95.590897,29.85821935,87,KATY 3
p25u,p25uhs30_4_69,p25uhs30_4,p25ulv377,-95.66512228,29.88315383,143,KATY 39
p25u,p25uhs31_4_69,p25uhs31_4,p25ulv267,-95.68213413,29.89013152,167,KATY 60
p25u,p25uhs32_4_69,p25uhs32_4,p25ulv616,-95.65880341,29.84978707,112,KATY 20
p25u,p25uhs33_4_69,p25uhs33_4,p25ulv15448,-95.61955268,29.87288396,168,KATY 61
p25u,p25uhs34_4_69,p25uhs34_4,p25ulv354,-95.6342457,29.89785391,113,CYPRESS 10
p25u,p25uhs35_4_69,p25uhs35_4,p25ulv277,-95.67402529,29.89446365,143,KATY 39
p25u,p25uhs36_4_69,p25uhs36_4,p25ulv204,-95.71459481,29.84430949,115,KATY 22
p25u,p25uhs37_4_69,p25uhs37_4,p25ulv7579,-95.71768604,29.8482821,116,KATY 23
p25u,p25uhs38_4_69,p25uhs38_4,p25ulv7479,-95.6475481,29.92704943,86,CYPRESS 1
p25u,p25uhs39_4_69,p25uhs39_4,p25ulv1026,-95.64370873,29.90266012,110,CYPRESS 9
p25u,p25uhs3_4_69,p25uhs3_4,p25ulv2000,-95.61259611,29.8708633,88,KATY 4
p25u,p25uhs40_4_69,p25uhs40_4,p25ulv143,-95.71681455,29.88529208,183,KATY 70
p25u,p25uhs41_4_69,p25uhs41_4,p25ulv236,-95.711516,29.89737027,120,KATY 25
p25u,p25uhs42_4_69,p25uhs42_4,p25ulv487,-95.70812694,29.85975595,121,KATY 26
p25u,p25uhs43_4_69,p25uhs43_4,p25ulv1533,-95.70700504,29.91336462,122,KATY 27
p25u,p25uhs44_4_69,p25uhs44_4,p25ulv18,-95.61063832,29.88835468,123,CYPRESS 13
p25u,p25uhs45_4_69,p25uhs45_4,p25ulv448,-95.68194368,29.87568226,124,KATY 28
p25u,p25uhs46_4_69,p25uhs46_4,p25ulv34,-95.62350042,29.87771228,125,KATY 29
p25u,p25uhs47_4_69,p25uhs47_4,p25ulv6509,-95.65976254,29.86622369,152,KATY 48
p25u,p25uhs48_4_69,p25uhs48_4,p25ulv184,-95.7173048,29.86317684,121,KATY 26
p25u,p25uhs49_4_69,p25uhs49_4,p25ulv177,-95.72883751,29.86800816,128,KATY 32
p25u,p25uhs4_4_69,p25uhs4_4,p25ulv8046,-95.60725252,29.87233183,88,KATY 4
p25u,p25uhs50_4_69,p25uhs50_4,p25ulv129,-95.72363401,29.9046605,129,KATY 33
p25u,p25uhs51_4_69,p25uhs51_4,p25ulv3319,-95.60906266,29.89433421,123,CYPRESS 13
p25u,p25uhs52_4_69,p25uhs52_4,p25ulv57,-95.61810542,29.85568922,130,KATY 34
p25u,p25uhs53_4_69,p25uhs53_4,p25ulv55,-95.61442,29.85096998,131,KATY 35
p25u,p25uhs54_4_69,p25uhs54_4,p25ulv770,-95.67596485,29.93874927,170,CYPRESS 26
p25u,p25uhs55_4_69,p25uhs55_4,p25ulv88,-95.67190923,29.93751796,132,CYPRESS 14
p25u,p25uhs56_4_69,p25uhs56_4,p25ulv99,-95.67460663,29.92739688,136,CYPRESS 18
p25u,p25uhs57_4_69,p25uhs57_4,p25ulv90,-95.71157322,29.93307718,134,CYPRESS 16
p25u,p25uhs58_4_69,p25uhs58_4,p25ulv107,-95.68401045,29.91843831,135,CYPRESS 17
p25u,p25uhs59_4_69,p25uhs59_4,p25ulv100,-95.67407302,29.93137903,136,CYPRESS 18
p25u,p25uhs5_4_69,p25uhs5_4,p25ulv225,-95.67718329,29.9041526,90,KATY 6
p25u,p25uhs60_4_69,p25uhs60_4,p25ulv119,-95.66440449,29.91878186,137,CYPRESS 19
p25u,p25uhs61_4_69,p25uhs61_4,p25ulv126,-95.63775038,29.91888958,138,CYPRESS 20
p25u,p25uhs62_4_69,p25uhs62_4,p25ulv816,-95.72841133,29.88137028,171,KATY 62
p25u,p25uhs63_4_69,p25uhs63_4,p25ulv169,-95.72483842,29.86143352,186,KATY 72
p25u,p25uhs64_4_69,p25uhs64_4,p25ulv425,-95.70211834,29.87531287,141,KATY 37
p25u,p25uhs65_4_69,p25uhs65_4,p25ulv213,-95.66996269,29.91368571,139,CYPRESS 21
p25u,p25uhs66_4_69,p25uhs66_4,p25ulv228,-95.70423211,29.88946056,140,KATY 36
p25u,p25uhs67_4_69,p25uhs67_4,p25ulv243,-95.70283153,29.88036231,141,KATY 37
p25u,p25uhs68_4_69,p25uhs68_4,p25ulv966,-95.68783399,29.88184481,142,KATY 38
p25u,p25uhs69_4_69,p25uhs69_4,p25ulv273,-95.67185539,29.88960184,143,KATY 39
p25u,p25uhs6_4_69,p25uhs6_4,p25ulv439,-95.69917632,29.86327437,91,KATY 7
p25u,p25uhs70_4_69,p25uhs70_4,p25ulv1038,-95.66630188,29.89291729,143,KATY 39
p25u,p25uhs71_4_69,p25uhs71_4,p25ulv399,-95.64561528,29.89271564,145,KATY 41
p25u,p25uhs72_4_69,p25uhs72_4,p25ulv2287,-95.62501756,29.90911661,174,CYPRESS 27
p25u,p25uhs73_4_69,p25uhs73_4,p25ulv387,-95.6520512,29.8808858,146,KATY 42
p25u,p25uhs74_4_69,p25uhs74_4,p25ulv1212,-95.64035537,29.87606403,147,KATY 43
p25u,p25uhs75_4_69,p25uhs75_4,p25ulv450,-95.68883708,29.8759187,148,KATY 44
p25u,p25uhs76_4_69,p25uhs76_4,p25ulv453,-95.67362961,29.86931409,124,KATY 28
p25u,p25uhs77_4_69,p25uhs77_4,p25ulv498,-95.68897399,29.85509158,175,KATY 65
p25u,p25uhs78_4_69,p25uhs78_4,p25ulv505,-95.67870555,29.85123557,150,KATY 46
p25u,p25uhs79_4_69,p25uhs79_4,p25ulv495,-95.69631883,29.84137218,151,KATY 47
p25u,p25uhs7_4_69,p25uhs7_4,p25ulv53,-95.58982596,29.8654664,92,KATY 8
p25u,p25uhs80_4_69,p25uhs80_4,p25ulv375,-95.66626205,29.88106563,143,KATY 39
p25u,p25uhs81_4_69,p25uhs81_4,p25ulv575,-95.64465715,29.86748799,153,KATY 49
p25u,p25uhs82_4_69,p25uhs82_4,p25ulv570,-95.64328597,29.86033966,155,KATY 51
p25u,p25uhs83_4_69,p25uhs83_4,p25ulv605,-95.65412131,29.85649426,155,KATY 51
p25u,p25uhs84_4_69,p25uhs84_4,p25ulv617,-95.65642558,29.84097035,112,KATY 20
p25u,p25uhs85_4_69,p25uhs85_4,p25ulv642,-95.63706795,29.84371634,157,KATY 53
p25u,p25uhs86_4_69,p25uhs86_4,p25ulv663,-95.68214649,29.83300028,158,KATY 54
p25u,p25uhs87_4_69,p25uhs87_4,p25ulv526,-95.67107293,29.84350581,159,KATY 55
p25u,p25uhs88_4_69,p25uhs88_4,p25ulv3928,-95.67709409,29.82223521,160,KATY 56
p25u,p25uhs89_4_69,p25uhs89_4,p25ulv20099,-95.64918619,29.81689752,161,KATY 57
p25u,p25uhs8_4_69,p25uhs8_4,p25ulv47952u,-95.59154745,29.87506987,180,CYPRESS 30
p25u,p25uhs90_4_69,p25uhs90_4,p25ulv39,-95.61470023,29.86891067,88,KATY 4
p25u,p25uhs92_4_69,p25uhs92_4,p25ulv23728,-95.68062806,29.90630318,178,KATY 67
p25u,p25uhs94_4_69,p25uhs94_4,p25ulv18142,-95.60837578,29.90146948,179,CYPRESS 29
p25u,p25uhs96_4_69,p25uhs96_4,p25ulv709,-95.58716019,29.88379315,180,CYPRESS 30
p25u,p25uhs9_4_69,p25uhs9_4,p25ulv589,-95.66039605,29.85142953,93,KATY 9
p26u,p26uhs0_1247_69,p26uhs0_1247,p26ulv2,-95.09777893,29.1028883,187,HITCHCOCK 1
p26u,p26uhs1_1247_69,p26uhs1_1247,p26ulv25,-94.98942074,29.17205486,188,HITCHCOCK 2
p26u,p26uhs2_1247_69,p26uhs2_1247,p26ulv33,-95.05400088,29.13814997,189,HITCHCOCK 3
p27u,p27uhs0_1247_69,p27uhs0_1247,p27ulv250,-95.2107994,30.13445911,202,NEW CANEY 4
p27u,p27uhs10_1247_69,p27uhs10_1247,p27ulv187,-95.29690709,30.13117595,199,PORTER 3
p27u,p27uhs11_1247_69,p27uhs11_1247,p27ulv249,-95.23448408,30.10915208,203,PORTER 4
p27u,p27uhs12_1247_69,p27uhs12_1247,p27ulv278,-95.12525669,30.12636109,200,HUFFMAN 1
p27u,p27uhs13_1247_69,p27uhs13_1247,p27ulv44,-95.23045539,30.32244577,243,SPLENDORA 6
p27u,p27uhs14_1247_69,p27uhs14_1247,p27ulv19959,-95.27637394,30.17415041,204,PORTER 5
p27u,p27uhs1_1247_69,p27uhs1_1247,p27ulv106,-95.24640302,30.18334161,190,NEW CANEY 1
p27u,p27uhs2_1247_69,p27uhs2_1247,p27ulv69,-95.17102317,30.26487293,195,SPLENDORA 3
p27u,p27uhs3_1247_69,p27uhs3_1247,p27ulv14,-95.27458608,30.22983081,192,SPLENDORA 2
p27u,p27uhs4_1247_69,p27uhs4_1247,p27ulv7,-95.29815276,30.23368819,193,PORTER 1
p27u,p27uhs5_1247_69,p27uhs5_1247,p27ulv41,-95.30281489,30.14608955,701,PORTER 7
p27u,p27uhs6_1247_69,p27uhs6_1247,p27ulv77,-95.14102162,30.27452043,195,SPLENDORA 3
p27u,p27uhs7_1247_69,p27uhs7_1247,p27ulv109,-95.20937431,30.20784945,197,NEW CANEY 2
p27u,p27uhs8_1247_69,p27uhs8_1247,p27ulv118,-95.19777952,30.18335445,197,NEW CANEY 2
p27u,p27uhs9_1247_69,p27uhs9_1247,p27ulv171,-95.16605517,30.1765253,198,NEW CANEY 3
p28u,p28uhs0_1247_69,p28uhs0_1247,p28ulv1397,-95.41398647,29.7149561,222,BELLAIRE 17
p28u,p28uhs10_1247_69,p28uhs10_1247,p28ulv6392,-95.46089968,29.7585186,221,BELLAIRE 16
p28u,p28uhs11_1247_69,p28uhs11_1247,p28ulv6425,-95.45192449,29.73750995,214,BELLAIRE 9
p28u,p28uhs12_1247_69,p28uhs12_1247,p28ulv6440,-95.5166315,29.72420861,215,BELLAIRE 10
p28u,p28uhs13_1247_69,p28uhs13_1247,p28ulv6458,-95.5086037,29.71062647,215,BELLAIRE 10
p28u,p28uhs14_1247_69,p28uhs14_1247,p28ulv6834,-95.45189325,29.66943715,217,BELLAIRE 12
p28u,p28uhs15_1247_69,p28uhs15_1247,p28ulv6506,-95.48080127,29.71698452,224,BELLAIRE 19
p28u,p28uhs16_1247_69,p28uhs16_1247,p28ulv6439,-95.52264547,29.71727093,218,BELLAIRE 13
p28u,p28uhs17_1247_69,p28uhs17_1247,p28ulv6365,-95.49486813,29.7372121,211,BELLAIRE 6
p28u,p28uhs18_1247_69,p28uhs18_1247,p28ulv6625,-95.44213836,29.72705874,220,BELLAIRE 15
p28u,p28uhs19_1247_69,p28uhs19_1247,p28ulv6327,-95.47113501,29.76497271,221,BELLAIRE 16
p28u,p28uhs1_1247_69,p28uhs1_1247,p28ulv57,-95.42103258,29.67931149,206,BELLAIRE 2
p28u,p28uhs2_1247_69,p28uhs2_1247,p28ulv29,-95.41212756,29.70769698,222,BELLAIRE 17
p28u,p28uhs3_1247_69,p28uhs3_1247,p28ulv56,-95.3974558,29.70085087,867,HOUSTON 50
p28u,p28uhs4_1247_69,p28uhs4_1247,p28ulv4,-95.40837397,29.7285986,205,BELLAIRE 1
p28u,p28uhs5_1247_69,p28uhs5_1247,p28ulv6738,-95.42935492,29.68892696,206,BELLAIRE 2
p28u,p28uhs6_1247_69,p28uhs6_1247,p28ulv6636,-95.42341424,29.73720258,209,BELLAIRE 4
p28u,p28uhs7_1247_69,p28uhs7_1247,p28ulv6500,-95.50476833,29.69484468,216,BELLAIRE 11
p28u,p28uhs8_1247_69,p28uhs8_1247,p28ulv6355,-95.52296473,29.72627778,215,BELLAIRE 10
p28u,p28uhs9_1247_69,p28uhs9_1247,p28ulv6526,-95.46480898,29.70970565,214,BELLAIRE 9
p29u,p29uhs0_1247_69,p29uhs0_1247,p29ulv44,-95.27931576,29.40214616,225,ALVIN 1
p29u,p29uhs1_1247_69,p29uhs1_1247,p29ulv199,-95.21001518,29.36695455,226,ALVIN 2
p29u,p29uhs2_1247_69,p29uhs2_1247,p29ulv2,-95.34150063,29.47059434,228,MANVEL 2
p29u,p29uhs3_1247_69,p29uhs3_1247,p29ulv20,-95.3946125,29.42572287,228,MANVEL 2
p29u,p29uhs4_1247_69,p29uhs4_1247,p29ulv28,-95.37556654,29.38590549,229,ALVIN 3
p29u,p29uhs5_1247_69,p29uhs5_1247,p29ulv78,-95.29855302,29.3296388,230,LIVERPOOL 1
p29u,p29uhs6_1247_69,p29uhs6_1247,p29ulv170,-95.24337396,29.38319963,231,ALVIN 4
p29u,p29uhs7_1247_69,p29uhs7_1247,p29ulv133,-95.2192482,29.43036931,232,FRIENDSWOOD 1
p29u,p29uhs8_1247_69,p29uhs8_1247,p29ulv213,-95.23195121,29.2475208,233,LIVERPOOL 2
p29u,p29uhs9_1247_69,p29uhs9_1247,p29ulv18258,-95.39870803,29.34553458,234,LIVERPOOL 3
p30u,p30uhs0_1247_69,p30uhs0_1247,p30ulv131,-95.38446299,30.31436076,235,CONROE 1
p30u,p30uhs1_1247_69,p30uhs1_1247,p30ulv29,-95.46065367,30.31623585,244,CONROE 9
